,Constituency_No,Party,Vote_Share_2016,Vote_Share_2021,Incumbent_2016,Incumbent_2021,Turncoat_2016,Turncoat_2021,Recontest_2016,Recontest_2021,Winner_2016,Winner_2021
13710,164,DMK,44.94993801158567,0.0,False,0,False,0,True,0,True,0
13711,164,ADMK,37.57657925454401,0.0,False,0,False,0,False,0,False,0
13712,164,CPM,11.961951438783721,47.545718381761596,False,False,False,False,False,True,False,True
13713,164,PMK,1.9118531998346975,35.66768068813595,False,False,False,False,False,True,False,False
13714,164,NTK,1.1259416076387128,10.610860519598587,False,False,False,False,False,False,False,False
13715,164,BJP,0.8279622124426336,0.0,False,0,False,0,False,0,False,0
13716,164,NOTA,0.7605362179092141,0.6272946606524703,0,0,0,0,0,0,False,False
13717,164,BSP,0.37048046458685263,0.44826742193783004,False,False,False,False,False,False,False,False
13718,164,TMMK,0.2762290743788471,0.0,False,0,False,0,False,0,False,0
13719,164,IND,0.23852851829564486,0.43008496800587437,False,False,False,False,False,False,False,False
13720,164,IND,0.23852851829564486,0.3370747228924088,False,False,False,False,False,False,False,False
13721,164,IND,0.23852851829564486,0.12098325116262808,False,False,False,False,False,False,False,False
13722,165,ADMK,41.440570015599135,49.80323927622422,False,True,False,False,False,True,True,True
13723,165,INC,25.77467762920376,0.0,False,0,False,0,False,0,False,0
13724,165,BJP,25.262426517169267,0.0,False,0,False,0,False,0,False,0
13725,165,DMDK,3.1293638413383924,0.0,False,0,False,0,False,0,False,0
13726,165,PMK,1.4175459629571603,0.0,False,0,False,0,False,0,False,0
13727,165,NTK,0.9441223953188967,5.761103378463874,False,False,False,False,False,True,False,False
13728,165,NOTA,0.8215090972255334,0.42578767556624064,0,0,0,0,0,0,False,False
13729,165,BSP,0.47342356763826354,0.2910287232696444,False,False,False,False,False,False,False,False
13730,165,IND,0.3542161944919382,0.20182209287612302,False,False,False,False,False,False,False,False
13731,165,IND,0.3542161944919382,0.18790332785018346,False,False,False,False,False,True,False,False
13732,165,IND,0.3542161944919382,0.09047197266860685,False,False,False,False,False,False,False,False
13733,165,IND,0.3542161944919382,0.048083006453245605,False,False,False,False,False,False,False,False
13734,165,IND,0.3542161944919382,0.04112362394027585,False,False,False,False,False,True,False,False
13735,165,IND,0.13964292282855256,0.20182209287612302,False,False,False,False,True,False,False,False
13736,165,IND,0.13964292282855256,0.18790332785018346,False,False,False,False,True,True,False,False
13737,165,IND,0.13964292282855256,0.09047197266860685,False,False,False,False,True,False,False,False
13738,165,IND,0.13964292282855256,0.048083006453245605,False,False,False,False,True,False,False,False
13739,165,IND,0.13964292282855256,0.04112362394027585,False,False,False,False,True,True,False,False
13740,165,IND,0.1205697431251405,0.20182209287612302,False,False,False,False,False,False,False,False
13741,165,IND,0.1205697431251405,0.18790332785018346,False,False,False,False,False,True,False,False
13742,165,IND,0.1205697431251405,0.09047197266860685,False,False,False,False,False,False,False,False
13743,165,IND,0.1205697431251405,0.048083006453245605,False,False,False,False,False,False,False,False
13744,165,IND,0.1205697431251405,0.04112362394027585,False,False,False,False,False,True,False,False
13745,165,TAVK,0.12193211310395563,0.0,False,0,False,0,False,0,False,0
13746,166,DMK,41.069923698895344,0.0,False,0,False,0,False,0,True,0
13747,166,ADMK,33.52522491743537,36.05650775206309,False,False,False,False,False,False,False,False
13748,166,CPI,18.812208176745244,52.23201316936187,True,False,False,False,True,False,False,True
13749,166,BJP,2.2417720077439927,0.0,False,0,False,0,False,0,False,0
13750,166,PMK,1.1416695137228106,0.0,False,0,False,0,False,0,False,0
13751,166,NTK,1.0499943058877121,8.264204942814413,False,False,False,False,False,False,False,False
13752,166,NOTA,1.0067190524997154,0.7063469007886555,0,0,0,0,0,0,False,False
13753,166,TMMK,0.4953877690468056,0.0,False,0,False,0,False,0,False,0
13754,166,IND,0.20954333219451088,0.2560709251907083,False,False,False,False,False,False,False,False
13755,166,IND,0.20954333219451088,0.10221318442486256,False,False,False,False,False,False,False,False
13756,166,IND,0.20954333219451088,0.08338443992554576,False,False,False,False,False,False,False,False
13757,166,IND,0.20954333219451088,0.07477701386871523,False,False,False,False,False,False,False,False
